Ahorn XXL,0.008511848049912408,0.008378154101484464,0.0041675630820296895
Ahorn groß,0.007211934156378601,0.00041563786008230443,6.172839506172891e-05
Ahorn klein,0.005516108209612111,0.00015257320579778195,2.3472800891966456e-05
Linde I,0.0097821884263436,0.001237272844438716,0.00018043562314731294
Linde II,0.009350437490731127,0.0016609817588610408,0.0002521133026842645
Linde III,0.009863035264483625,0.008863350125944584,0.005226700251889168
